country_region_code,countryregion,date,retailrec,groceryph,parks,transit,workplace,residence,r5,ci_95_u5,ci_95_l5,ci_65_u5,ci_65_l5,infect5,last_updated,r6,ci_95_u6,ci_95_l6,ci_65_u6,ci_65_l6,infect6,r7,ci_95_u7,ci_95_l7,ci_65_u7,ci_65_l7,infect7,r8,ci_95_u8,ci_95_l8,ci_65_u8,ci_65_l8,infect8,r9,ci_95_u9,ci_95_l9,ci_65_u9,ci_65_l9,infect9,r10,ci_95_u10,ci_95_l10,ci_65_u10,ci_65_l10,infect10,_merge,countrynum,newdate,date2,datenum,lat7retail,lat7grocery,lat7parks,lat7transit,lat7work,lat7residence,lat14retail,lat14grocery,lat14parks,lat14transit,lat14work,lat14residence,numdays,_est_femodel,_est_remodel,Argentina,Australia,Austria,Bahrain,Belarus,Belgium,Bolivia,Bosnia_and_Herzegovina,Brazil,Bulgaria,Canada,Chile,Colombia,Costa_Rica,Croatia,Czechia,Denmark,Dominican_Republic,Ecuador,El_Salvador,Estonia,Finland,France,Georgia,Germany,Greece,Guatemala,Honduras,Hungary,Ireland,Israel,Italy,Jamaica,Japan,Kuwait,Latvia,Lithuania,Luxembourg,Malaysia,Malta,Mexico,Moldova,Netherlands,New_Zealand,North_Macedonia,Norway,Oman,Panama,Paraguay,Peru,Poland,Portugal,Qatar,Romania,Saudi_Arabia,Serbia,Singapore,Slovakia,Slovenia,South_Korea,Spain,Sweden,Switzerland,Taiwan,Thailand,Trinidad_and_Tobago,Turkey,United_Arab_Emirates,United_Kingdom,United_States,Uruguay,Venezuela,Vietnam,lnr7,lnciupperr7,xb,rsd
CL,Chile,2/25/2020,-1,3,1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),33,02252020,25feb2020,34,0,5,13,-3,-7,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
CL,Chile,2/26/2020,-3,3,-3,-1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),33,02262020,26feb2020,35,0,8,11,-3,-7,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
CL,Chile,2/27/2020,-1,3,-4,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),33,02272020,27feb2020,36,-1,5,11,-3,-7,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
CL,Chile,2/28/2020,6,9,-2,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),33,02282020,28feb2020,37,-3,5,10,-6,-7,2,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
CL,Chile,2/29/2020,13,12,-8,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),33,02292020,29feb2020,38,0,5,9,-1,-2,0,2,4,9,0,-3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
CL,Chile,3/1/2020,11,15,-15,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),33,03012020,01mar2020,39,-1,4,-3,1,-2,1,3,5,5,4,-1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
CL,Chile,3/2/2020,5,9,-15,2,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),33,03022020,02mar2020,40,-1,3,-4,-3,-2,2,1,6,11,-3,-8,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
CL,Chile,3/3/2020,4,10,-14,3,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),33,03032020,03mar2020,41,-1,3,1,-1,-1,1,0,5,13,-3,-7,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
CL,Chile,3/4/2020,1,9,-16,5,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),33,03042020,04mar2020,42,-3,3,-3,-1,0,2,0,8,11,-3,-7,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
CL,Chile,3/5/2020,-1,4,-15,5,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),33,03052020,05mar2020,43,-1,3,-4,0,1,2,-1,5,11,-3,-7,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
CL,Chile,3/6/2020,1,5,-12,4,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),33,03062020,06mar2020,44,6,9,-2,0,2,1,-3,5,10,-6,-7,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
CL,Chile,3/7/2020,7,7,-20,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),33,03072020,07mar2020,45,13,12,-8,5,0,0,0,5,9,-1,-2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
CL,Chile,3/8/2020,5,7,-8,12,-1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),33,03082020,08mar2020,46,11,15,-15,7,1,2,-1,4,-3,1,-2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
CL,Chile,3/9/2020,-3,2,-13,5,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),33,03092020,09mar2020,47,5,9,-15,2,11,0,-1,3,-4,-3,-2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
CL,Chile,3/10/2020,-3,1,-17,7,17,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),33,03102020,10mar2020,48,4,10,-14,3,12,0,-1,3,1,-1,-1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
CL,Chile,3/11/2020,-8,0,-19,6,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),33,03112020,11mar2020,49,1,9,-16,5,14,0,-3,3,-3,-1,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
CL,Chile,3/12/2020,-7,-1,-21,5,17,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),33,03122020,12mar2020,50,-1,4,-15,5,15,0,-1,3,-4,0,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
CL,Chile,3/13/2020,-3,5,-17,3,17,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),33,03132020,13mar2020,51,1,5,-12,4,16,0,6,9,-2,0,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
CL,Chile,3/14/2020,1,9,-21,-1,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),33,03142020,14mar2020,52,7,7,-20,2,3,3,13,12,-8,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
CL,Chile,3/15/2020,-10,17,-29,-6,-1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),33,03152020,15mar2020,53,5,7,-8,12,-1,5,11,15,-15,7,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
CL,Chile,3/16/2020,-20,16,-34,-18,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),33,03162020,16mar2020,54,-3,2,-13,5,16,0,5,9,-15,2,11,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
CL,Chile,3/17/2020,-31,1,-39,-27,-11,11,1.6190404,2.250632,1.2505932,1.8664262,1.3940257,5,5/20/2020,1.8103441,2.5457141,1.3156599,2.1348321,1.4874053,6,2.112262,2.9165518,1.4744312,2.4772477,1.7339859,7,2.3508279,3.2182984,1.5990183,2.7411942,1.9495651,8,2.629514,3.5856528,1.7703418,3.0626032,2.1898806,9,2.1968758,2.7463024,1.6645927,2.4453878,1.9476594,10,matched (3),33,03172020,17mar2020,55,-3,1,-17,7,17,-2,4,10,-14,3,12,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.7477594,1.070402,1.0827793,-.33501989
CL,Chile,3/18/2020,-38,2,-45,-32,-18,14,1.6212415,2.2315753,1.2583375,1.8709462,1.3978124,5,5/20/2020,1.811738,2.5230167,1.3221891,2.131238,1.4922141,6,2.1158116,2.8723595,1.4821455,2.4638987,1.7482622,7,2.3533764,3.1787233,1.6117109,2.7242095,1.971877,8,2.630363,3.5331886,1.8114673,3.0394344,2.2147851,9,2.0396159,2.5213587,1.5361031,2.2745464,1.8061115,10,matched (3),33,03182020,18mar2020,56,-8,0,-19,6,16,0,1,9,-16,5,14,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.74943846,1.0551338,1.0457435,-.296305
CL,Chile,3/19/2020,-51,-17,-50,-41,-27,19,1.6303954,2.2444346,1.269249,1.883697,1.4024268,5,5/20/2020,1.8238603,2.5334339,1.3273948,2.1532135,1.4966732,6,2.1363406,2.8945744,1.501402,2.4887121,1.7664189,7,2.3747089,3.1857188,1.6174628,2.7471385,1.9915993,8,2.6603119,3.5434892,1.8445117,3.0627055,2.2514274,9,1.8791673,2.4223006,1.1311829,2.1696618,1.5945468,10,matched (3),33,03192020,19mar2020,57,-7,-1,-21,5,17,-1,-1,4,-15,5,15,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.75909436,1.0628381,1.0377276,-.27863324
CL,Chile,3/20/2020,-54,-21,-54,-47,-31,23,1.6589637,2.3548687,1.2791831,1.9389887,1.4067912,5,5/20/2020,1.8653479,2.6797671,1.3347275,2.2217741,1.504986,6,2.2087784,3.07373,1.5175127,2.5953214,1.7967569,7,2.4589636,3.366164,1.6397192,2.869957,2.0411265,8,2.7791829,3.803896,1.8877797,3.2256896,2.3224571,9,2.0739682,2.5643857,1.5072228,2.3148181,1.83539,10,matched (3),33,03202020,20mar2020,58,-3,5,-17,3,17,-1,1,5,-12,4,16,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.79243958,1.1228918,1.0442219,-.2517823
CL,Chile,3/21/2020,-63,-31,-66,-51,-32,22,1.6372792,2.2615936,1.2806567,1.8916541,1.4052373,5,5/20/2020,1.8323792,2.5589395,1.3334801,2.1591029,1.500186,6,2.1524725,2.9248655,1.5125477,2.5033059,1.7783684,7,2.3898563,3.2071915,1.632983,2.7660284,2.0093091,8,2.6864915,3.5903273,1.86246,3.0900178,2.2724886,9,2.2674236,2.7175801,1.8331916,2.4688971,2.0624325,10,matched (3),33,03212020,21mar2020,59,1,9,-21,-1,4,3,7,7,-20,2,3,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.76661718,1.0732485,1.050716,-.28409886
CL,Chile,3/22/2020,-72,-45,-72,-58,-38,22,1.6182133,2.192302,1.2783371,1.8528186,1.4021515,5,5/20/2020,1.8026294,2.4667761,1.331731,2.1055696,1.4960361,6,2.1014493,2.8102584,1.5057341,2.4235229,1.7589588,7,2.3270247,3.0797725,1.6160849,2.671715,1.9773798,8,2.6000829,3.4105635,1.8384376,2.9747534,2.2214854,9,2.3407574,2.7746243,1.9175423,2.5385711,2.1441572,10,matched (3),33,03222020,22mar2020,60,-10,17,-29,-6,-1,6,5,7,-8,12,-1,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.7426272,1.0332764,.98466003,-.24203283
CL,Chile,3/23/2020,-62,-38,-61,-56,-41,24,1.6035303,2.1514249,1.2734823,1.8257239,1.399312,5,5/20/2020,1.7821581,2.4137361,1.3319062,2.0696476,1.4924591,6,2.0641563,2.7407117,1.4881018,2.3741126,1.7370411,7,2.2797709,3.0029104,1.6015561,2.6067934,1.9490352,8,2.536098,3.3119645,1.8167963,2.886019,2.1760137,9,2.4434779,2.8973243,2.0203094,2.6496797,2.2367921,10,matched (3),33,03232020,23mar2020,61,-20,16,-34,-18,2,7,-3,2,-13,5,16,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.72472155,1.0082176,.92344069,-.19871914
CL,Chile,3/24/2020,-64,-38,-61,-57,-44,25,1.5918936,2.1239867,1.2725284,1.8021402,1.3963295,5,5/20/2020,1.7648566,2.3801763,1.3287568,2.0372806,1.4886807,6,2.0340099,2.6934402,1.4860576,2.3320827,1.7206931,7,2.2410874,2.9260857,1.596537,2.5566273,1.9229289,8,2.486043,3.237555,1.7892798,2.8243697,2.1374741,9,2.5724568,3.0991986,2.0997562,2.8093741,2.3325276,10,matched (3),33,03242020,24mar2020,62,-31,1,-39,-27,-11,11,-3,1,-17,7,17,-2,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.71000916,.99081928,.85738462,-.14737546
CL,Chile,3/25/2020,-64,-36,-61,-57,-44,26,1.5784564,2.0932086,1.2664713,1.7764744,1.3926265,5,5/20/2020,1.7431765,2.3311665,1.3212891,2.0020328,1.4834507,6,1.996532,2.6356332,1.4803398,2.280946,1.696727,7,2.195708,2.8604734,1.5856851,2.4957466,1.8899726,8,2.426405,3.1511099,1.7606428,2.7615449,2.0890381,9,2.5920627,3.1274707,2.1056972,2.8378026,2.3437321,10,matched (3),33,03252020,25mar2020,63,-38,2,-45,-32,-18,14,-8,0,-19,6,16,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.69141167,.96912348,.81067532,-.11926365
CL,Chile,3/26/2020,-61,-32,-59,-54,-44,25,1.560217,2.0467429,1.2552761,1.7381369,1.3858352,5,5/20/2020,1.7151303,2.2738228,1.3157851,1.956591,1.4790384,6,1.9490142,2.5517719,1.4610174,2.2182069,1.6665797,7,2.1377318,2.7786732,1.564528,2.4274971,1.8484987,8,2.351572,3.0524511,1.7173706,2.6680911,2.0311351,9,2.4915752,2.9605472,2.050674,2.7066815,2.2739065,10,matched (3),33,03262020,26mar2020,64,-51,-17,-50,-41,-27,19,-7,-1,-21,5,17,-1,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.66732371,.93678796,.73494589,-.067622185
CL,Chile,3/27/2020,-67,-41,-64,-65,-50,31,1.5455221,2.0066493,1.2510575,1.7148467,1.3802418,5,5/20/2020,1.6938806,2.2268624,1.308514,1.9227073,1.4705309,6,1.9133686,2.4971457,1.4320292,2.1744781,1.6418862,7,2.0925097,2.7157433,1.5396167,2.3703427,1.8131908,8,2.2940493,2.9764459,1.6714479,2.5994124,1.9853975,9,2.5122485,3.0504255,2.0473742,2.7459614,2.2746863,10,matched (3),33,03272020,27mar2020,65,-54,-21,-54,-47,-31,23,-3,5,-17,3,17,-1,11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.64886534,.91514832,.70758337,-.058718026
CL,Chile,3/28/2020,-68,-41,-69,-61,-43,25,1.5252926,1.9539311,1.234215,1.6806791,1.3706908,5,5/20/2020,1.6627202,2.1668503,1.2931323,1.8746134,1.4566658,6,1.861189,2.4199831,1.3984157,2.108279,1.6013783,7,2.027956,2.6279016,1.4975027,2.2911725,1.7612104,8,2.2148523,2.8819313,1.6114999,2.5077109,1.9190992,9,2.3774247,2.8408787,1.9491528,2.5848193,2.1703176,10,matched (3),33,03282020,28mar2020,66,-63,-31,-66,-51,-32,22,1,9,-21,-1,4,3,12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.62121552,.88376057,.65120065,-.02998513
CL,Chile,3/29/2020,-73,-55,-72,-64,-42,24,1.502373,1.8964716,1.2079917,1.6475656,1.3551424,5,5/20/2020,1.6296151,2.1015508,1.2670016,1.8261228,1.4382554,6,1.8048517,2.3372426,1.3433731,2.0421584,1.5562074,7,1.9615057,2.5380666,1.4421537,2.2118552,1.7083319,8,2.1278391,2.7708437,1.5198005,2.4147739,1.8408729,9,2.1937313,2.6029768,1.7851324,2.3848867,2.005208,10,matched (3),33,03292020,29mar2020,67,-72,-45,-72,-58,-38,22,-10,17,-29,-6,-1,6,13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.59047842,.84897184,.594818,-.0043395758
CL,Chile,3/30/2020,-63,-39,-60,-63,-50,26,1.4842669,1.8586115,1.1832664,1.6215749,1.3420788,5,5/20/2020,1.6017988,2.0587077,1.2412852,1.7858059,1.4204526,6,1.7599758,2.2717497,1.2972256,1.9897202,1.5194801,7,1.9051694,2.4693172,1.3786968,2.1506219,1.6573486,8,2.0567317,2.6828749,1.4493636,2.3373594,1.7774742,9,2.1041963,2.5068996,1.6978805,2.2931099,1.9160602,10,matched (3),33,03302020,30mar2020,68,-62,-38,-61,-56,-41,24,-20,16,-34,-18,2,7,14,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.56530005,.82055032,.63033235,-.065032303
CL,Chile,3/31/2020,-61,-34,-57,-59,-50,25,1.4653332,1.8178746,1.1478415,1.5988222,1.3301332,5,5/20/2020,1.5740167,2.004492,1.2055613,1.7492533,1.4022591,6,1.7133454,2.2120838,1.2444792,1.9352617,1.4855474,7,1.8473415,2.395427,1.3140619,2.0882006,1.6054864,8,1.9846812,2.5931249,1.3723516,2.2605522,1.7077851,9,1.9939378,2.3990376,1.5804036,2.1812444,1.8063868,10,matched (3),33,03312020,31mar2020,69,-64,-38,-61,-57,-44,25,-31,1,-39,-27,-11,11,15,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.53844786,.793935,.6078065,-.069358647
CL,Chile,4/1/2020,-62,-32,-59,-59,-51,26,1.4492009,1.7860831,1.117898,1.5814711,1.3178728,5,5/20/2020,1.5489523,1.9636471,1.170343,1.7195423,1.383024,6,1.6706212,2.1572108,1.1906309,1.8925409,1.447571,7,1.7958443,2.3315513,1.2523338,2.0370831,1.5606352,8,1.9188162,2.5117919,1.2967939,2.1945627,1.6479281,9,1.9102236,2.3144445,1.4857663,2.099587,1.7222167,10,matched (3),33,04012020,01apr2020,70,-64,-36,-61,-57,-44,26,-38,2,-45,-32,-18,14,16,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.51319551,.76881611,.59495395,-.08175844
